metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
logicinsight.pe.vms_stats_controller_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from VM controller,-1,logicinsight_nutanix,vms stats controller avg read io latency usecs,,
logicinsight.pe.vms_stats_controller_avg_read_io_size_kbytes,gauge,15,,,Average read I/O size from VM controller,1,logicinsight_nutanix,vms stats controller avg read io size kbytes,,
logicinsight.pe.vms_stats_controller_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from VM controller,-1,logicinsight_nutanix,vms stats controller avg write io latency usecs,,
logicinsight.pe.vms_stats_controller_avg_write_io_size_kbytes,gauge,15,,,Average write I/O size from VM controller,1,logicinsight_nutanix,vms stats controller avg write io size kbytes,,
logicinsight.pe.vms_stats_controller_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from VM controller in kBps,1,logicinsight_nutanix,vms stats controller io bandwidth kBps,,
logicinsight.pe.vms_stats_controller_num_io,gauge,15,,,Total number of I/O operations by VM controller,1,logicinsight_nutanix,vms stats controller num io,,
logicinsight.pe.vms_stats_controller_num_iops,gauge,15,,,Number of IOPS by VM controller,1,logicinsight_nutanix,vms stats controller num iops,,
logicinsight.pe.vms_stats_controller_num_random_io,gauge,15,,,Number of random I/O operations by VM controller,1,logicinsight_nutanix,vms stats controller num random io,,
logicinsight.pe.vms_stats_controller_num_read_io,gauge,15,,,Number of read I/O operations by VM controller,1,logicinsight_nutanix,vms stats controller num read io,,
logicinsight.pe.vms_stats_controller_num_read_iops,gauge,15,,,Number of read IOPS by VM controller,1,logicinsight_nutanix,vms stats controller num read iops,,
logicinsight.pe.vms_stats_controller_num_seq_io,gauge,15,,,Number of sequential I/O operations by VM controller,1,logicinsight_nutanix,vms stats controller num seq io,,
logicinsight.pe.vms_stats_controller_num_write_io,gauge,15,,,Number of write I/O operations by VM controller,1,logicinsight_nutanix,vms stats controller num write io,,
logicinsight.pe.vms_stats_controller_num_write_iops,gauge,15,,,Number of write IOPS by VM controller,1,logicinsight_nutanix,vms stats controller num write iops,,
logicinsight.pe.vms_stats_controller_random_io_ppm,gauge,15,,,Random I/O ratio (ppm) by VM controller,1,logicinsight_nutanix,vms stats controller random io ppm,,
logicinsight.pe.vms_stats_controller_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth from VM controller in kBps,1,logicinsight_nutanix,vms stats controller read io bandwidth kBps,,
logicinsight.pe.vms_stats_controller_read_io_ppm,gauge,15,,,Read I/O ratio (ppm) by VM controller,1,logicinsight_nutanix,vms stats controller read io ppm,,
logicinsight.pe.vms_stats_controller_seq_io_ppm,gauge,15,,,Sequential I/O ratio (ppm) by VM controller,1,logicinsight_nutanix,vms stats controller seq io ppm,,
logicinsight.pe.vms_stats_controller_timespan_usecs,gauge,15,,,Time range (microseconds) for VM controller statistics,0,logicinsight_nutanix,vms stats controller timespan usecs,,
logicinsight.pe.vms_stats_controller_total_io_size_kbytes,gauge,15,,,Total I/O size by VM controller in kilobytes,1,logicinsight_nutanix,vms stats controller total io size kbytes,,
logicinsight.pe.vms_stats_controller_total_io_time_usecs,gauge,15,,,Total I/O time by VM controller in microseconds,0,logicinsight_nutanix,vms stats controller total io time usecs,,
logicinsight.pe.vms_stats_controller_total_read_io_size_kbytes,gauge,15,,,Total read I/O size by VM controller in kilobytes,1,logicinsight_nutanix,vms stats controller total read io size kbytes,,
logicinsight.pe.vms_stats_controller_total_read_io_time_usecs,gauge,15,,,Total read I/O time by VM controller in microseconds,0,logicinsight_nutanix,vms stats controller total read io time usecs,,
logicinsight.pe.vms_stats_controller_total_transformed_usage_bytes,gauge,15,,,Total transformed usage bytes by VM controller,1,logicinsight_nutanix,vms stats controller total transformed usage bytes,,
logicinsight.pe.vms_stats_controller_user_bytes,gauge,15,,,User bytes used by VM controller,1,logicinsight_nutanix,vms stats controller user bytes,,
logicinsight.pe.vms_stats_controller_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth by VM controller in kBps,1,logicinsight_nutanix,vms stats controller write io bandwidth kBps,,
logicinsight.pe.vms_stats_controller_write_io_ppm,gauge,15,,,Write I/O ratio (ppm) by VM controller,1,logicinsight_nutanix,vms stats controller write io ppm,,
logicinsight.pe.vms_stats_guest.memory_swapped_in_bytes,gauge,15,,,Memory swapped in by guest VM in bytes,1,logicinsight_nutanix,vms stats guest.memory swapped in bytes,,
logicinsight.pe.vms_stats_guest.memory_swapped_out_bytes,gauge,15,,,Memory swapped out by guest VM in bytes,1,logicinsight_nutanix,vms stats guest.memory swapped out bytes,,
logicinsight.pe.vms_stats_guest.memory_usage_bytes,gauge,15,,,Memory usage by guest VM in bytes,1,logicinsight_nutanix,vms stats guest.memory usage bytes,,
logicinsight.pe.vms_stats_guest.memory_usage_ppm,gauge,15,,,Memory usage by guest VM in ppm,1,logicinsight_nutanix,vms stats guest.memory usage ppm,,
logicinsight.pe.vms_stats_hypervisor.cpu_ready_time_ppm,gauge,15,,,CPU ready time from hypervisor in ppm,-1,logicinsight_nutanix,vms stats hypervisor.cpu ready time ppm,,
logicinsight.pe.vms_stats_hypervisor_avg_io_latency_usecs,gauge,15,,,Average I/O latency from VM hypervisor,-1,logicinsight_nutanix,vms stats hypervisor avg io latency usecs,,
logicinsight.pe.vms_stats_hypervisor_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from VM hypervisor,-1,logicinsight_nutanix,vms stats hypervisor avg read io latency usecs,,
logicinsight.pe.vms_stats_hypervisor_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from VM hypervisor,-1,logicinsight_nutanix,vms stats hypervisor avg write io latency usecs,,
logicinsight.pe.vms_stats_hypervisor_consumed_memory_bytes,gauge,15,,,Consumed memory from VM hypervisor in bytes,1,logicinsight_nutanix,vms stats hypervisor consumed memory bytes,,
logicinsight.pe.vms_stats_hypervisor_cpu_usage_ppm,gauge,15,,,CPU usage from VM hypervisor in ppm,1,logicinsight_nutanix,vms stats hypervisor cpu usage ppm,,
logicinsight.pe.vms_stats_hypervisor_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from VM hypervisor in kBps,1,logicinsight_nutanix,vms stats hypervisor io bandwidth kBps,,
logicinsight.pe.vms_stats_hypervisor_memory_assigned_bytes,gauge,15,,,Assigned memory from VM hypervisor in bytes,1,logicinsight_nutanix,vms stats hypervisor memory assigned bytes,,
logicinsight.pe.vms_stats_hypervisor_memory_usage_ppm,gauge,15,,,Memory usage from VM hypervisor in ppm,1,logicinsight_nutanix,vms stats hypervisor memory usage ppm,,
logicinsight.pe.vms_stats_hypervisor_num_io,gauge,15,,,Total I/O operations from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num io,,
logicinsight.pe.vms_stats_hypervisor_num_iops,gauge,15,,,Number of IOPS from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num iops,,
logicinsight.pe.vms_stats_hypervisor_num_read_io,gauge,15,,,Number of read IOPS from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num read io,,
logicinsight.pe.vms_stats_hypervisor_num_read_iops,gauge,15,,,Number of read I/O operations from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num read iops,,
logicinsight.pe.vms_stats_hypervisor_num_received_bytes,gauge,15,,,Received bytes from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num received bytes,,
logicinsight.pe.vms_stats_hypervisor_num_transmitted_bytes,gauge,15,,,Transmitted bytes from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num transmitted bytes,,
logicinsight.pe.vms_stats_hypervisor_num_write_io,gauge,15,,,Write I/O operations from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num write io,,
logicinsight.pe.vms_stats_hypervisor_num_write_iops,gauge,15,,,Write IOPS from VM hypervisor,1,logicinsight_nutanix,vms stats hypervisor num write iops,,
logicinsight.pe.vms_stats_hypervisor_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth from VM hypervisor in kBps,1,logicinsight_nutanix,vms stats hypervisor read io bandwidth kBps,,
logicinsight.pe.vms_stats_hypervisor_swap_in_rate_kBps,gauge,15,,,Swap-in rate from VM hypervisor in kBps,1,logicinsight_nutanix,vms stats hypervisor swap in rate kBps,,
logicinsight.pe.vms_stats_hypervisor_swap_out_rate_kBps,gauge,15,,,Swap-out rate from VM hypervisor in kBps,1,logicinsight_nutanix,vms stats hypervisor swap out rate kBps,,
logicinsight.pe.vms_stats_hypervisor_timespan_usecs,gauge,15,,,Time span for VM hypervisor statistics in microseconds,0,logicinsight_nutanix,vms stats hypervisor timespan usecs,,
logicinsight.pe.vms_stats_hypervisor_total_io_size_kbytes,gauge,15,,,Total I/O size from VM hypervisor in kilobytes,1,logicinsight_nutanix,vms stats hypervisor total io size kbytes,,
logicinsight.pe.vms_stats_hypervisor_total_io_time_usecs,gauge,15,,,Total I/O time from VM hypervisor in microseconds,0,logicinsight_nutanix,vms stats hypervisor total io time usecs,,
logicinsight.pe.vms_stats_hypervisor_total_read_io_size_kbytes,gauge,15,,,Total read I/O size from VM hypervisor in kilobytes,1,logicinsight_nutanix,vms stats hypervisor total read io size kbytes,,
logicinsight.pe.vms_stats_hypervisor_total_read_io_time_usecs,gauge,15,,,Total read I/O time from VM hypervisor in microseconds,0,logicinsight_nutanix,vms stats hypervisor total read io time usecs,,
logicinsight.pe.vms_stats_hypervisor_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth from VM hypervisor in kBps,1,logicinsight_nutanix,vms stats hypervisor write io bandwidth kBps,,
logicinsight.pe.vms_stats_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from VM in kBps,1,logicinsight_nutanix,vms stats io bandwidth kBps,,
logicinsight.pe.vms_stats_memory_usage_ppm,gauge,15,,,Memory usage by VM in ppm,1,logicinsight_nutanix,vms stats memory usage ppm,,
logicinsight.pe.vms_stats_num_io,gauge,15,,,Total I/O operations by VM,1,logicinsight_nutanix,vms stats num io,,
logicinsight.pe.vms_stats_num_iops,gauge,15,,,Number of IOPS by VM,1,logicinsight_nutanix,vms stats num iops,,
logicinsight.pe.vms_stats_num_random_io,gauge,15,,,Number of random I/O operations by VM,1,logicinsight_nutanix,vms stats num random io,,
logicinsight.pe.vms_stats_num_read_io,gauge,15,,,Number of read I/O operations by VM,1,logicinsight_nutanix,vms stats num read io,,
logicinsight.pe.vms_stats_num_read_iops,gauge,15,,,Number of read IOPS by VM,1,logicinsight_nutanix,vms stats num read iops,,
logicinsight.pe.vms_stats_num_seq_io,gauge,15,,,Number of sequential I/O operations by VM,1,logicinsight_nutanix,vms stats num seq io,,
logicinsight.pe.vms_stats_num_write_io,gauge,15,,,Number of write I/O operations by VM,1,logicinsight_nutanix,vms stats num write io,,
logicinsight.pe.vms_stats_num_write_iops,gauge,15,,,Number of write IOPS by VM,1,logicinsight_nutanix,vms stats num write iops,,
logicinsight.pe.vms_stats_random_io_ppm,gauge,15,,,Random I/O ratio by VM (ppm),1,logicinsight_nutanix,vms stats random io ppm,,
logicinsight.pe.vms_stats_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth by VM in kBps,1,logicinsight_nutanix,vms stats read io bandwidth kBps,,
logicinsight.pe.vms_stats_read_io_ppm,gauge,15,,,Read I/O ratio by VM (ppm),1,logicinsight_nutanix,vms stats read io ppm,,
logicinsight.pe.vms_stats_seq_io_ppm,gauge,15,,,Sequential I/O ratio by VM (ppm),1,logicinsight_nutanix,vms stats seq io ppm,,
logicinsight.pe.vms_stats_timespan_usecs,gauge,15,,,Time span for VM statistics in microseconds,0,logicinsight_nutanix,vms stats timespan usecs,,
logicinsight.pe.vms_stats_total_io_size_kbytes,gauge,15,,,Total I/O size by VM in kilobytes,1,logicinsight_nutanix,vms stats total io size kbytes,,
logicinsight.pe.vms_stats_total_io_time_usecs,gauge,15,,,Total I/O time by VM in microseconds,0,logicinsight_nutanix,vms stats total io time usecs,,
logicinsight.pe.vms_stats_total_read_io_size_kbytes,gauge,15,,,Total read I/O size by VM in kilobytes,1,logicinsight_nutanix,vms stats total read io size kbytes,,
logicinsight.pe.vms_stats_total_read_io_time_usecs,gauge,15,,,Total read I/O time by VM in microseconds,0,logicinsight_nutanix,vms stats total read io time usecs,,
logicinsight.pe.vms_stats_total_transformed_usage_bytes,gauge,15,,,Total transformed usage bytes by VM,1,logicinsight_nutanix,vms stats total transformed usage bytes,,
logicinsight.pe.vms_stats_total_untransformed_usage_bytes,gauge,15,,,Total untransformed usage bytes by VM,1,logicinsight_nutanix,vms stats total untransformed usage bytes,,
logicinsight.pe.vms_stats_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth by VM in kBps,1,logicinsight_nutanix,vms stats write io bandwidth kBps,,
logicinsight.pe.vms_stats_write_io_ppm,gauge,15,,,Write I/O ratio by VM (ppm),1,logicinsight_nutanix,vms stats write io ppm,,
logicinsight.pe.vms_unprotected_name,gauge,15,,,Name of unprotected VM,0,logicinsight_nutanix,vms unprotected name,,
logicinsight.pe.vms_usage_stats_framebuffer_usage_ppm,gauge,15,,,Framebuffer usage of VM in ppm,1,logicinsight_nutanix,vms usage stats framebuffer usage ppm,,
logicinsight.pe.vms_usage_stats_gpu_usage_ppm,gauge,15,,,GPU usage of VM in ppm,1,logicinsight_nutanix,vms usage stats gpu usage ppm,,
logicinsight.pe.vdisk_disk_capacity_in_bytes,gauge,15,,,Disk capacity of vDisk in bytes,1,logicinsight_nutanix,vdisk disk capacity in bytes,,
logicinsight.pe.vdisk_num_vdisk_cluster,gauge,15,,,Number of clusters the vDisk belongs to,1,logicinsight_nutanix,vdisk num vdisk cluster,,
logicinsight.pe.vdisk_stats_avg_io_latency_usecs,gauge,15,,,Average I/O latency from vDisk,-1,logicinsight_nutanix,vdisk stats avg io latency usecs,,
logicinsight.pe.vdisk_stats_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from vDisk,-1,logicinsight_nutanix,vdisk stats avg read io latency usecs,,
logicinsight.pe.vdisk_stats_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from vDisk,-1,logicinsight_nutanix,vdisk stats avg write io latency usecs,,
logicinsight.pe.vdisk_stats_controller.cse_target_90_percent_read_MB,gauge,15,,,Read workload (90th percentile) in MB from vDisk,1,logicinsight_nutanix,vdisk stats controller.cse target 90  read MB,,
logicinsight.pe.vdisk_stats_controller.cse_target_90_percent_write_MB,gauge,15,,,Write workload (90th percentile) in MB from vDisk,1,logicinsight_nutanix,vdisk stats controller.cse target 90  write MB,,
logicinsight.pe.vdisk_stats_controller.frontend_ops,gauge,15,,,Frontend operations from vDisk,1,logicinsight_nutanix,vdisk stats controller.frontend ops,,
logicinsight.pe.vdisk_stats_controller.frontend_ops_per_sec,gauge,15,,,Frontend operations per  from vDisk,1,logicinsight_nutanix,vdisk stats controller.frontend ops per sec,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_0us,gauge,15,,,Frontend read latency histogram at 0 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 0us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_100000us,gauge,15,,,Frontend read latency histogram at 100000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 100000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_10000us,gauge,15,,,Frontend read latency histogram at 10000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 10000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_1000us,gauge,15,,,Frontend read latency histogram at 1000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 1000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_20000us,gauge,15,,,Frontend read latency histogram at 20000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 20000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_2000us,gauge,15,,,Frontend read latency histogram at 2000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 2000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_50000us,gauge,15,,,Frontend read latency histogram at 50000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 50000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_latency_histogram_5000us,gauge,15,,,Frontend read latency histogram at 5000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend read latency histogram 5000us,,
logicinsight.pe.vdisk_stats_controller.frontend_read_ops,gauge,15,,,Total number of frontend read operations,1,logicinsight_nutanix,vdisk stats controller.frontend read ops,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_0us,gauge,15,,,Frontend write latency histogram at 0 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 0us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_100000us,gauge,15,,,Frontend write latency histogram at 100000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 100000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_10000us,gauge,15,,,Frontend write latency histogram at 10000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 10000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_1000us,gauge,15,,,Frontend write latency histogram at 1000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 1000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_20000us,gauge,15,,,Frontend write latency histogram at 20000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 20000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_2000us,gauge,15,,,Frontend write latency histogram at 2000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 2000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_50000us,gauge,15,,,Frontend write latency histogram at 50000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 50000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_latency_histogram_5000us,gauge,15,,,Frontend write latency histogram at 5000 microseconds,-1,logicinsight_nutanix,vdisk stats controller.frontend write latency histogram 5000us,,
logicinsight.pe.vdisk_stats_controller.frontend_write_ops,gauge,15,,,Total number of frontend write operations,1,logicinsight_nutanix,vdisk stats controller.frontend write ops,,
logicinsight.pe.vdisk_stats_controller.random_ops,gauge,15,,,Total number of random operations,1,logicinsight_nutanix,vdisk stats controller.random ops,,
logicinsight.pe.vdisk_stats_controller.random_ops_per_sec,gauge,15,,,Random operations per second,1,logicinsight_nutanix,vdisk stats controller.random ops per sec,,
logicinsight.pe.vdisk_stats_controller.random_ops_ppm,gauge,15,,,Random operations in parts per million,1,logicinsight_nutanix,vdisk stats controller.random ops ppm,,
logicinsight.pe.vdisk_stats_controller.random_read_ops,gauge,15,,,Total number of random read operations,1,logicinsight_nutanix,vdisk stats controller.random read ops,,
logicinsight.pe.vdisk_stats_controller.random_read_ops_per_sec,gauge,15,,,Random read operations per second,1,logicinsight_nutanix,vdisk stats controller.random read ops per sec,,
logicinsight.pe.vdisk_stats_controller.random_write_ops,gauge,15,,,Total number of random write operations,1,logicinsight_nutanix,vdisk stats controller.random write ops,,
logicinsight.pe.vdisk_stats_controller.random_write_ops_per_sec,gauge,15,,,Random write operations per second,1,logicinsight_nutanix,vdisk stats controller.random write ops per sec,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_0kB,gauge,15,,,Read size histogram at 0 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 0kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_1024kB,gauge,15,,,Read size histogram at 1024 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 1024kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_16kB,gauge,15,,,Read size histogram at 16 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 16kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_32kB,gauge,15,,,Read size histogram at 32 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 32kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_4kB,gauge,15,,,Read size histogram at 4 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 4kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_512kB,gauge,15,,,Read size histogram at 512 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 512kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_64kB,gauge,15,,,Read size histogram at 64 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 64kB,,
logicinsight.pe.vdisk_stats_controller.read_size_histogram_8kB,gauge,15,,,Read size histogram at 8 KiB,1,logicinsight_nutanix,vdisk stats controller.read size histogram 8kB,,
logicinsight.pe.vdisk_stats_controller.read_source_block_store_bytes,gauge,15,,,Bytes read from block store,0,logicinsight_nutanix,vdisk stats controller.read source block store bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_cache_dram_bytes,gauge,15,,,Bytes read from cache DRAM,0,logicinsight_nutanix,vdisk stats controller.read source cache dram bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_cache_ssd_bytes,gauge,15,,,Bytes read from cache SSD,0,logicinsight_nutanix,vdisk stats controller.read source cache ssd bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_estore_hdd_bytes,gauge,15,,,Bytes read from eStore HDD,0,logicinsight_nutanix,vdisk stats controller.read source estore hdd bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_estore_ssd_bytes,gauge,15,,,Bytes read from eStore SSD,0,logicinsight_nutanix,vdisk stats controller.read source estore ssd bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_estore_zero_bytes,gauge,15,,,Bytes read from eStore zero blocks,0,logicinsight_nutanix,vdisk stats controller.read source estore zero bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_extent_cache_bytes,gauge,15,,,Bytes read from extent cache,0,logicinsight_nutanix,vdisk stats controller.read source extent cache bytes,,
logicinsight.pe.vdisk_stats_controller.read_source_oplog_bytes,gauge,15,,,Bytes read from oplog,0,logicinsight_nutanix,vdisk stats controller.read source oplog bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.cloud.pinned_usage_bytes,gauge,15,,,Pinned usage bytes in cloud tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.cloud.pinned usage bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.cloud.usage_bytes,gauge,15,,,Usage bytes in cloud tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.cloud.usage bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.das_sata.pinned_usage_bytes,gauge,15,,,Pinned usage bytes in DAS-SATA tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.das-sata.pinned usage bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.das_sata.usage_bytes,gauge,15,,,Usage bytes in DAS-SATA tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.das-sata.usage bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.ssd.pinned_usage_bytes,gauge,15,,,Pinned usage bytes in SSD tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.ssd.pinned usage bytes,,
logicinsight.pe.vdisk_stats_controller.storage_tier.ssd.usage_bytes,gauge,15,,,Usage bytes in SSD tier,0,logicinsight_nutanix,vdisk stats controller.storage tier.ssd.usage bytes,,
logicinsight.pe.vdisk_stats_controller.summary_read_source_cache_bytes_per_sec,gauge,15,,,Read source cache throughput in bytes/sec,1,logicinsight_nutanix,vdisk stats controller.summary read source cache bytes per sec,,
logicinsight.pe.vdisk_stats_controller.summary_read_source_hdd_bytes_per_sec,gauge,15,,,Read source HDD throughput in bytes/sec,1,logicinsight_nutanix,vdisk stats controller.summary read source hdd bytes per sec,,
logicinsight.pe.vdisk_stats_controller.summary_read_source_ssd_bytes_per_sec,gauge,15,,,Read source SSD throughput in bytes/sec,1,logicinsight_nutanix,vdisk stats controller.summary read source ssd bytes per sec,,
logicinsight.pe.vdisk_stats_controller.write_dest_block_store_bytes,gauge,15,,,Bytes written to block store,1,logicinsight_nutanix,vdisk stats controller.write dest block store bytes,,
logicinsight.pe.vdisk_stats_controller.write_dest_estore_bytes,gauge,15,,,Bytes written to eStore,1,logicinsight_nutanix,vdisk stats controller.write dest estore bytes,,
logicinsight.pe.vdisk_stats_controller.write_dest_oplog_bytes,gauge,15,,,Bytes written to oplog,1,logicinsight_nutanix,vdisk stats controller.write dest oplog bytes,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_0kB,gauge,15,,,Write size histogram at 0 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 0kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_1024kB,gauge,15,,,Write size histogram at 1024 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 1024kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_16kB,gauge,15,,,Write size histogram at 16 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 16kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_32kB,gauge,15,,,Write size histogram at 32 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 32kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_4kB,gauge,15,,,Write size histogram at 4 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 4kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_512kB,gauge,15,,,Write size histogram at 512 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 512kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_64kB,gauge,15,,,Write size histogram at 64 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 64kB,,
logicinsight.pe.vdisk_stats_controller.write_size_histogram_8kB,gauge,15,,,Write size histogram at 8 KiB,1,logicinsight_nutanix,vdisk stats controller.write size histogram 8kB,,
logicinsight.pe.vdisk_stats_controller.wss_120s_read_MB,gauge,15,,,Working Set Size over 120s - read (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 120s read MB,,
logicinsight.pe.vdisk_stats_controller.wss_120s_union_MB,gauge,15,,,Working Set Size over 120s - union (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 120s union MB,,
logicinsight.pe.vdisk_stats_controller.wss_120s_write_MB,gauge,15,,,Working Set Size over 120s - write (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 120s write MB,,
logicinsight.pe.vdisk_stats_controller.wss_3600s_read_MB,gauge,15,,,Working Set Size over 3600s - read (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 3600s read MB,,
logicinsight.pe.vdisk_stats_controller.wss_3600s_union_MB,gauge,15,,,Working Set Size over 3600s - union (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 3600s union MB,,
logicinsight.pe.vdisk_stats_controller.wss_3600s_write_MB,gauge,15,,,Working Set Size over 3600s - write (MiB),1,logicinsight_nutanix,vdisk stats controller.wss 3600s write MB,,
logicinsight.pe.vdisk_stats_controller_avg_io_latency_usecs,gauge,15,,,Average I/O latency,-1,logicinsight_nutanix,vdisk stats controller avg io latency usecs,,
logicinsight.pe.vdisk_stats_controller_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency,-1,logicinsight_nutanix,vdisk stats controller avg read io latency usecs,,
logicinsight.pe.vdisk_stats_controller_avg_read_io_size_kbytes,gauge,15,,,Average read I/O size,1,logicinsight_nutanix,vdisk stats controller avg read io size kbytes,,
logicinsight.pe.vdisk_stats_controller_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency,-1,logicinsight_nutanix,vdisk stats controller avg write io latency usecs,,
